timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1525807146035074,0,0,-7,-15,-2,7,9,7
1525807146035074,-1,3,3,11,3,-5,-16,-7
1525807146037051,1,0,1,2,7,7,10,4
1525807146037051,-3,-3,-3,-2,-4,-10,-7,-3
1525807146049042,0,-1,-3,-2,2,12,0,-1
1525807146049042,1,1,1,1,5,16,5,3
1525807146058046,-1,-4,-3,-2,-3,3,-3,-1
1525807146058046,-2,-1,2,4,4,-13,-2,-2
1525807146073060,-2,-3,-3,-3,-12,-7,0,-2
1525807146073060,2,3,11,-5,-6,8,3,2
1525807146074061,3,-1,-9,14,33,10,1,-1
1525807146074061,-1,-2,1,13,-6,-9,-1,3
1525807146095059,-2,2,0,0,0,-3,4,-2
1525807146095059,-1,-2,-3,-9,-6,-12,-8,1
1525807146097038,-1,0,8,17,1,8,4,-1
1525807146097038,0,0,-3,-14,-5,-8,7,0
1525807146109042,-2,-1,-5,-5,-3,7,-13,-4
1525807146109042,1,0,-1,4,4,1,6,1
1525807146118030,-2,-1,0,-10,-8,-9,-8,-1
1525807146118030,-2,-1,-4,1,2,9,2,-2
1525807146133094,-2,-1,0,-5,-2,2,6,0
1525807146133094,2,-1,-6,-2,6,17,5,2
1525807146134094,-3,-2,-3,-10,-12,-6,3,1
1525807146134094,2,0,2,3,6,1,0,0
1525807146155059,0,0,2,6,1,6,5,1
1525807146155059,-3,-2,0,-10,-10,-11,1,-2
1525807146157039,0,-1,0,22,14,3,1,2
1525807146157039,1,-4,-13,-17,-1,-1,-5,1
1525807146178077,2,2,10,11,2,1,6,2
1525807146178077,-2,-5,-10,-1,8,-12,-12,-6
1525807146179077,-3,1,1,-22,-17,-7,-14,-6
1525807146179077,-2,-2,5,5,-4,-1,4,0
1525807146193060,3,1,-8,18,25,3,-6,-1
1525807146193060,1,4,7,12,1,8,3,1
1525807146194061,-2,-4,-2,-4,-8,-1,3,0
1525807146194061,0,2,4,-2,-2,-8,-1,-1
1525807146215092,-2,-5,-3,-4,11,34,-1,-2
1525807146215092,0,2,4,20,0,-6,1,-1
1525807146217058,1,2,-9,-36,-3,-1,-3,2
1525807146217058,-1,-1,7,15,7,11,0,-2
1525807146229060,2,1,-3,-6,-5,-2,6,3
1525807146229060,-1,-1,-1,4,0,10,0,-1
1525807146238050,-1,-3,-1,8,-6,-23,-14,-4
1525807146238050,0,3,1,-1,-5,0,2,-1
1525807146253028,0,0,-3,-14,-4,-7,-17,-6
1525807146253028,-3,-3,-4,-3,1,-5,6,0
1525807146254028,-1,-2,-2,-9,-10,-7,6,3
1525807146254028,-2,-2,-2,0,0,-2,-5,-2
1525807146275093,-1,0,3,3,-3,-12,-1,0
1525807146275093,7,2,2,-3,6,9,1,3
1525807146277050,-3,-2,-1,4,2,6,2,-2
1525807146277050,-1,-1,0,0,-2,2,0,1
1525807146289060,-2,-2,-2,-2,-4,-12,0,-1
1525807146289060,-1,-2,-3,-1,-5,-18,-4,-1
1525807146298031,-2,0,1,5,8,31,5,0
1525807146298031,0,-1,-2,0,-3,-3,-9,-1
1525807146313059,-2,0,1,0,3,1,8,0
1525807146313059,-2,-2,-4,-11,-11,-25,-11,-3
1525807146314039,2,1,3,5,-5,-4,-1,0
1525807146314039,1,-2,-7,-16,-12,-25,7,0
1525807146335059,-2,-3,-5,-10,1,8,-2,-3
1525807146335059,0,3,4,-2,-3,-41,-8,-1
1525807146337038,0,-3,-5,7,-3,-2,-12,-2
1525807146337038,-4,-3,0,-6,-6,12,5,-2
1525807146349094,0,0,-1,6,1,-2,5,2
1525807146349094,-1,-2,0,-1,-2,11,1,0
1525807146358154,1,0,-2,0,-2,-21,-7,-2
1525807146358154,-2,-1,-1,2,5,8,-8,-4
1525807146373274,-1,2,5,-5,-8,-18,-4,1
1525807146373274,-3,1,3,4,3,18,-3,-1
1525807146374215,-2,-2,-1,2,-1,-14,6,0
1525807146374215,0,1,2,14,16,35,4,2
1525807146395273,2,0,1,-2,-5,-9,2,0
1525807146395273,0,-1,-1,2,1,11,2,0
1525807146397222,1,1,8,10,-6,-15,-6,3
1525807146397222,1,-1,-8,-13,9,-3,1,0
1525807146409220,-1,0,2,9,2,2,-12,-4
1525807146409220,-1,-1,-1,-12,-9,-17,-4,-1
1525807146418207,1,2,-6,-6,6,8,20,4
1525807146418207,1,-2,0,18,1,-10,-13,0
1525807146432272,-1,-2,-4,-12,-6,-4,-2,-2
1525807146432272,0,1,6,13,7,4,7,2
1525807146440205,-3,-2,-5,1,5,12,-5,-1
1525807146440205,0,0,-1,7,2,8,-1,1
1525807146455221,1,-2,-6,-39,-7,8,2,1
1525807146455221,-2,-2,-1,-1,-4,-11,4,-2
1525807146457205,4,5,7,6,1,4,0,1
1525807146457205,-1,-3,-4,-3,-2,1,1,-2
1525807146469273,-1,-2,-4,5,0,1,-3,-1
1525807146469273,-2,-2,-4,1,-6,5,-2,-1
1525807146478224,-1,-4,1,-7,0,-2,-2,-1
1525807146478224,-3,-1,-1,-11,-8,-12,-6,-3
1525807146493220,2,4,3,9,4,8,7,3
1525807146493220,1,-2,-6,-2,0,-10,-9,0
1525807146494206,-2,-1,-2,-4,0,12,5,-3
1525807146494206,-1,0,0,-5,-10,-24,1,-1
1525807146515237,-2,-5,-5,4,4,15,3,1
1525807146515237,0,-1,-2,-7,-2,5,1,-2
1525807146517207,0,0,1,0,2,11,-5,0
1525807146517207,-1,-4,-2,-5,-2,-12,0,-2
1525807146529209,-1,-1,2,2,-4,-14,-3,0
1525807146529209,1,0,-5,-2,-4,13,4,3
1525807146538213,-2,0,3,2,3,13,3,1
1525807146538213,-3,0,3,4,6,12,-1,-2
1525807146553241,0,0,1,6,1,-9,4,1
1525807146553241,0,0,1,0,2,1,-6,-2
1525807146554205,-1,-2,-5,-9,-4,-13,0,0
1525807146554205,0,0,0,-1,-2,0,-3,-1
1525807146575238,-2,-2,-1,-6,-9,20,4,-2
1525807146575238,-2,-2,-2,0,6,6,6,0
1525807146577206,0,-3,-2,-2,-6,-10,-8,-1
1525807146577206,2,2,2,4,4,-2,-2,0
1525807146605221,-1,-2,0,3,-3,-12,-8,-2
1525807146605221,1,0,0,2,-1,6,6,1
1525807146607231,1,0,-3,0,0,-10,6,-1
1525807146607231,-1,-1,0,-1,-2,14,1,1
1525807146613221,-1,-1,-3,1,-4,-29,-13,-2
1525807146613221,2,4,7,7,8,27,13,5
1525807146614207,-5,-3,-1,0,3,14,-11,-7
1525807146614207,-3,-4,-1,-8,-8,-13,5,-3
1525807146635254,0,-1,-2,5,2,2,1,2
1525807146635254,-1,-5,-10,-8,-1,-16,-10,-3
1525807146637206,1,-1,1,-2,-2,-2,-1,0
1525807146637206,0,1,-1,-4,-5,-6,-5,1
1525807146658273,-3,-1,0,-3,-1,2,3,-3
1525807146658273,0,-1,2,0,-1,-8,0,1
1525807146659234,-4,-3,-4,17,3,4,0,0
1525807146659234,5,9,7,-19,0,10,7,5
1525807146673221,0,-1,-3,-4,1,4,4,1
1525807146673221,-2,-7,-16,8,11,-9,-9,-5
1525807146674206,-1,-1,0,-4,0,-5,2,1
1525807146674206,-1,-1,2,7,1,-3,0,0
1525807146695210,1,1,3,3,-1,3,-2,1
1525807146695210,-2,0,1,-12,-10,-4,-5,-4
1525807146697208,-2,-2,-4,-17,1,-3,2,1
1525807146697208,1,0,-2,10,16,12,5,1
1525807146718206,-3,-2,3,28,-1,-7,1,-1
1525807146718206,-3,-2,-1,-21,-11,-5,-2,-1
1525807146720206,-2,-1,3,17,-1,12,12,1
1525807146720206,2,2,-13,-7,15,4,-5,2
1525807146732221,1,0,-2,-3,3,6,5,2
1525807146732221,-1,2,8,7,-2,-6,1,2
1525807146739243,-4,-2,-4,-3,-1,0,3,-1
1525807146739243,-3,-4,5,12,-6,-1,-13,-6
1525807146755238,-1,-1,-7,-15,-1,-2,1,-1
1525807146755238,1,0,2,1,1,8,0,1
1525807146757238,1,-1,1,-11,-6,-3,-2,-2
1525807146757238,-2,-2,2,9,-3,-3,2,0
1525807146778274,-1,-2,-5,-15,1,8,-5,-1
1525807146778274,1,3,2,4,1,4,0,1
1525807146779216,1,0,-3,0,1,-3,1,1
1525807146779216,0,0,1,1,-1,-16,-2,1
1525807146792228,-1,0,3,4,-1,-4,0,-4
1525807146792228,1,0,2,0,5,35,6,2
1525807146800217,1,3,4,-3,-7,-18,-4,0
1525807146800217,-2,-4,-6,-1,-5,-13,-8,-4
1525807146815238,1,-1,1,-7,0,26,3,1
1525807146815238,-1,-1,-2,4,1,-7,-5,-2
1525807146817239,0,0,-1,-8,4,12,-2,0
1525807146817239,-2,0,2,1,-3,-4,-4,-1
1525807146838273,-2,-3,-6,-12,-10,-6,0,-2
1525807146838273,2,0,3,4,7,1,4,1
1525807146839232,0,1,1,3,1,-13,-5,-2
1525807146839232,-1,-3,-1,-4,-12,-5,4,-1
1525807146852239,-1,-2,-3,7,-1,-10,-8,-1
1525807146852239,0,1,1,1,5,35,1,0
1525807146859222,0,-1,-3,-11,-8,-10,7,-1
1525807146859222,-2,-4,-8,-2,1,11,3,-2
1525807146874239,-1,2,7,3,1,4,-5,-1
1525807146874239,0,-3,-4,-4,-13,-13,-4,-2
1525807146883217,0,-2,-6,-3,-1,-16,-4,0
1525807146883217,-1,-2,0,0,-6,-36,-6,-2
1525807146898269,2,0,1,6,-4,4,9,3
1525807146898269,-6,-5,-12,-31,-6,-24,-15,-6
1525807146899230,1,3,6,13,15,27,-3,2
1525807146899230,0,0,2,6,5,20,15,2
1525807146912239,-2,0,-4,-5,0,14,0,0
1525807146912239,-2,1,2,4,-8,-36,-7,-2
1525807146926222,2,-1,-1,0,-7,-27,-4,-1
1525807146926222,1,-2,0,-7,-1,23,11,2
1525807146935240,-2,1,3,5,4,-3,1,0
1525807146935240,-3,-3,-10,-11,-8,0,14,3
1525807146937217,-3,-2,-1,2,3,12,-1,-1
1525807146937217,0,2,7,15,-1,7,0,2
1525807146958282,0,-3,-7,-33,-14,-16,0,-2
1525807146958282,1,0,4,17,11,3,-1,1
1525807146959255,-2,-2,0,-3,-6,-10,-9,-3
1525807146959255,-2,2,-2,-1,4,3,3,-1
1525807146972358,0,-1,-1,3,-1,-1,-8,-2
1525807146972358,0,0,1,2,-4,-1,-1,0
1525807146979359,2,5,-1,0,-2,13,17,4
1525807146979359,1,-2,3,1,-2,2,-2,1
1525807146995342,-1,-4,-2,12,10,8,2,1
1525807146995342,-3,0,-3,-2,-1,9,-2,-3
1525807146997342,-2,-2,3,-1,-4,-5,-4,-1
1525807146997342,-1,1,3,-1,-5,-12,-10,-3
1525807147018327,10,13,1,-10,-3,-9,8,6
1525807147018327,-5,-9,8,21,16,23,7,-1
1525807147019326,-4,-4,-19,-14,1,-4,-16,-2
1525807147019326,2,4,4,0,5,0,1,1
1525807147032360,-3,-5,-2,-4,1,0,-7,-4
1525807147032360,-1,3,4,9,-1,-11,2,1
1525807147039359,-2,-4,-1,3,-5,2,-2,-1
1525807147039359,-3,-5,-7,-20,0,10,-3,-1
1525807147055433,-3,-1,-3,6,0,-10,-3,0
1525807147055433,1,2,0,-4,-5,-13,-3,-2
1525807147057415,1,-1,4,7,3,1,6,-2
1525807147057415,1,-1,-2,-1,-5,-8,-8,-1
1525807147077433,-1,-2,1,3,0,3,1,1
1525807147077433,4,-1,-4,-7,2,-13,-6,2
1525807147079407,1,1,-1,-3,0,8,3,-1
1525807147079407,3,2,2,8,15,16,7,1
1525807147091436,-5,-6,-3,0,-4,-15,-1,-1
1525807147091436,-2,0,0,-2,-4,-12,-14,-2
1525807147100420,0,0,5,2,-3,-12,3,2
1525807147100420,-2,-2,-4,-6,-3,7,-5,-2
1525807147115431,-2,-6,-6,2,1,0,5,-3
1525807147115431,2,2,0,-4,-8,-14,0,1
1525807147117415,0,-2,3,0,-6,-10,-1,-2
1525807147117415,-2,-1,2,0,-5,-11,-4,-2
1525807147137422,0,-1,-4,-4,6,41,-6,-3
1525807147137422,2,0,3,8,4,-21,0,3
1525807147139400,-1,-1,-2,-4,1,18,7,2
1525807147139400,-1,0,-2,2,2,-10,-1,1
1525807147151426,1,1,5,1,1,-2,-1,-1
1525807147151426,-1,-1,-5,-4,-5,13,7,0
1525807147160419,-8,-1,-2,5,9,9,-12,-9
1525807147160419,0,-2,1,6,-1,18,6,3
1525807147175431,1,3,7,4,-10,-26,-4,1
1525807147175431,-5,-7,-22,-32,-3,11,5,-2
1525807147177436,5,2,3,0,-4,-26,1,3
1525807147177436,-2,-2,-4,-11,-16,-22,-5,-6
1525807147197403,-3,-2,-7,13,16,-2,-2,0
1525807147197403,0,0,-1,2,2,15,-2,1
1525807147199401,-1,0,1,2,0,28,10,3
1525807147199401,0,-1,-5,-15,-2,4,-1,1
1525807147211431,1,1,3,2,-5,-34,-6,1
1525807147211431,1,0,3,1,-8,-45,-14,-4
1525807147220473,2,1,0,-6,4,37,11,5
1525807147220473,-2,-1,1,13,8,-17,-18,-5
1525807147235484,2,0,2,-4,4,32,13,5
1525807147235484,-3,-2,0,9,11,1,-4,-3
1525807147237474,1,0,1,-2,-7,-16,-2,-3
1525807147237474,0,-2,-2,10,6,13,7,0
1525807147257488,2,1,13,8,-11,-17,-10,-1
1525807147257488,-5,-7,-25,-14,-1,17,8,1
1525807147259476,-3,-6,-10,-32,-6,-23,-6,-1
1525807147259476,3,2,1,-2,3,-3,-5,2
1525807147271540,-5,-4,-1,5,1,16,-14,-8
1525807147271540,2,3,13,10,-4,2,3,-1
1525807147280491,-3,-1,-2,3,-7,2,-3,-3
1525807147280491,1,-2,0,1,3,-6,2,2
1525807147295504,-2,-4,-5,24,9,6,6,0
1525807147295504,0,1,-3,-39,-11,2,0,0
1525807147296482,-1,0,5,6,4,5,-1,1
1525807147296482,-4,-2,0,-13,-10,-2,6,-1
1525807147317505,3,3,-2,0,8,7,6,3
1525807147317505,0,2,11,26,14,8,-2,-2
1525807147319476,2,0,0,27,-5,-8,-5,0
1525807147319476,-6,-10,-31,-59,4,-2,3,-4
1525807147331505,-6,-6,-2,-20,-15,-23,-5,-4
1525807147331505,-4,-5,3,10,-6,4,1,-2
1525807147340473,2,6,10,-10,-3,4,0,1
1525807147340473,2,3,5,53,12,-9,-5,-1
1525807147355539,-3,-8,-22,-33,-5,3,1,-2
1525807147355539,4,3,5,-9,-1,12,0,2
1525807147356507,-3,-5,3,12,3,12,13,2
1525807147356507,3,5,5,-2,-9,14,1,3
1525807147377539,-2,1,4,2,0,-2,1,-2
1525807147377539,-1,-3,0,10,-5,-17,-11,-2
1525807147379493,0,0,-4,-6,-1,-14,-7,-3
1525807147379493,-2,0,3,0,-1,10,-2,-1
1525807147391505,4,1,0,2,1,-9,13,4
1525807147391505,0,0,0,0,-3,-2,-7,-2
1525807147400490,2,1,-2,1,16,39,2,2
1525807147400490,-1,-4,-5,-11,-11,-48,-7,-2
1525807147415473,-4,1,2,-3,-8,-7,-2,-4
1525807147415473,1,-1,-1,-6,-2,25,9,4
1525807147421509,-5,-2,-2,14,12,-19,-13,-5
1525807147421509,1,0,1,-1,-12,3,9,-1
1525807147438540,2,0,2,6,5,16,14,4
1525807147438540,4,5,6,-15,-6,16,11,4
1525807147440475,-5,-6,-10,13,8,-38,-15,-8
1525807147440475,1,1,3,5,8,47,6,2
1525807147451505,-5,-2,-5,-3,-7,-26,-9,-4
1525807147451505,-1,-1,-1,-2,3,-5,2,1
1525807147460472,7,1,5,1,-10,-10,-1,6
1525807147460472,-16,-4,-2,-4,6,-10,-6,-9
1525807147475539,2,1,-1,-10,-7,11,3,1
1525807147475539,-3,0,1,11,-2,-1,5,0
1525807147477476,3,1,0,-6,-1,4,4,3
1525807147477476,3,0,1,-4,-10,-15,0,0
1525807147497505,-2,-3,-1,16,13,-2,-20,-3
1525807147497505,3,3,2,3,0,26,10,4
1525807147499476,-1,-1,-5,-10,-3,17,12,1
1525807147499476,1,0,1,-11,-19,-7,-11,-2
1525807147520560,-1,0,4,16,17,11,3,-3
1525807147520560,1,0,1,6,3,-12,-15,-2
1525807147521559,-2,-1,-3,-2,5,29,25,1
1525807147521559,3,2,7,10,4,2,-27,0
1525807147535541,1,-1,-5,-33,-19,-6,1,-2
1525807147535541,-1,0,3,32,12,-11,2,0
1525807147536561,-2,-2,2,-18,-9,2,-8,-3
1525807147536561,-1,-4,-7,-1,-2,-20,7,1
1525807147557558,0,1,3,4,10,4,-10,-2
1525807147557558,0,-1,2,-3,-8,-15,-6,-1
1525807147559536,-6,-7,-21,-8,-1,-10,-9,-6
1525807147559536,1,1,10,17,7,-1,4,2
1525807147580545,-2,-5,-12,-12,-3,-6,-4,0
1525807147580545,4,8,6,-5,0,5,6,3
1525807147581577,-1,-3,0,9,5,-16,-9,0
1525807147581577,0,-1,0,-2,4,9,10,0
1525807147595559,1,1,3,13,-6,-8,-10,3
1525807147595559,-7,-5,-6,-18,-3,-8,-6,-6
1525807147596558,3,8,10,-2,-4,-2,-5,2
1525807147596558,-3,-7,-8,-2,1,3,7,-3
1525807147617558,4,3,-7,-12,4,9,9,1
1525807147617558,-3,-4,-1,6,0,1,-4,-1
1525807147619535,1,0,2,6,-1,-7,2,-2
1525807147619535,-2,-3,-5,-10,-10,-1,1,-1
1525807147640541,1,8,13,15,3,6,11,4
1525807147640541,2,-1,-8,-17,0,7,-1,1
1525807147642532,-8,-11,-2,10,-3,-17,-10,-6
1525807147642532,13,21,7,-12,14,24,12,11
1525807147654559,-2,-5,3,-3,-13,-9,0,-1
1525807147654559,-2,-2,-3,7,3,-1,0,0
1525807147661635,-3,-3,-2,-11,-10,-5,-2,-1
1525807147661635,-6,-6,-4,14,-1,-17,4,-1
1525807147677664,1,0,3,-2,2,16,-10,1
1525807147677664,-1,0,-2,-7,1,4,4,-3
1525807147679631,0,0,1,4,-6,-26,-6,-2
1525807147679631,0,0,1,4,8,25,4,1
1525807147700614,0,1,-3,-2,-1,-1,3,-1
1525807147700614,-4,-6,-2,-4,-12,-10,-3,-4
1525807147701599,0,1,-4,-3,6,12,8,1
1525807147701599,-1,0,-2,-7,-9,-8,-16,0
1525807147714665,-3,-1,2,7,-1,0,0,-2
1525807147714665,1,-1,2,3,-6,-24,0,-1
1525807147721627,6,9,8,2,2,1,3,4
1525807147721627,-4,-4,-4,-4,2,4,-2,-2
1525807147737612,-4,-4,-1,-1,-7,-12,-6,-2
1525807147737612,-3,-1,-5,-1,-4,-4,0,1
1525807147739598,3,-1,-3,-6,-3,27,2,1
1525807147739598,3,2,7,14,14,-7,-10,0
1525807147760609,-1,-1,-3,0,0,-2,10,0
1525807147760609,0,-1,-1,-2,0,-3,-3,0
1525807147762631,1,1,2,-5,-3,-17,-8,0
1525807147762631,-3,-4,-2,-5,-13,8,6,-4
1525807147774599,1,2,-2,-7,3,-16,-3,1
1525807147774599,-3,-1,0,15,-2,8,3,-4
1525807147781680,-2,-3,-4,-22,5,17,4,0
1525807147781680,0,-2,1,0,-7,-13,-7,-1
1525807147797679,-1,-1,-4,-2,4,5,19,4
1525807147797679,-2,-2,2,3,2,2,3,2
1525807147799664,0,-1,1,21,5,-2,-9,-1
1525807147799664,-2,0,-2,-6,-2,18,1,-4
1525807147820753,-3,-3,-2,-10,-13,-11,1,-2
1525807147820753,1,2,2,-1,10,8,-2,1
1525807147821723,0,0,-5,-11,-7,-8,2,0
1525807147821723,1,-4,-4,-10,-4,-8,-2,0
1525807147834755,-1,-1,6,9,-1,2,-8,-3
1525807147834755,-1,-1,-4,2,13,22,4,1
1525807147841753,-1,0,0,7,2,6,8,1
1525807147841753,-3,-2,1,5,-4,-7,-16,-6
1525807147857788,0,0,3,-35,-20,-4,-5,-3
1525807147857788,0,0,-4,14,11,-13,-5,-2
1525807147859736,1,-2,-6,-19,6,2,10,2
1525807147859736,1,0,3,37,15,10,-1,1
1525807147880743,-2,0,6,-2,-10,-5,-4,-1
1525807147880743,5,6,7,3,2,-2,1,1
1525807147881733,-1,0,3,5,-4,-13,-7,0
1525807147881733,0,0,5,-7,-6,-6,6,0
1525807147894789,1,2,2,16,7,3,-11,-2
1525807147894789,-1,-2,-4,-11,-14,-10,14,0
1525807147901864,-2,-5,-5,24,11,4,-1,0
1525807147901864,3,2,-8,-31,-2,-4,0,1
1525807147917836,3,3,4,27,18,11,-2,2
1525807147917836,-4,-7,-9,-25,-17,11,3,-1
1525807147919809,-8,-10,-2,9,-8,-16,-16,-7
1525807147919809,6,11,8,1,11,10,13,6
1525807147940814,10,9,2,-2,6,20,9,3
1525807147940814,0,0,-2,-8,0,1,2,1
1525807147942798,0,-1,3,-10,1,44,-9,-2
1525807147942798,-7,-10,-3,5,-15,-25,0,-4
1525807147954830,-3,-6,-12,1,7,-2,-7,-4
1525807147954830,2,3,5,15,14,-3,-1,-1
1525807147961864,0,2,2,0,-5,3,-2,-1
1525807147961864,-1,-1,-4,-3,-5,-21,0,0
1525807147977829,-1,-1,-1,2,-4,1,4,0
1525807147977829,-3,-4,-3,-9,1,-2,-9,-2
1525807147979830,0,2,-3,-10,-10,-10,1,-1
1525807147979830,2,0,-2,-1,-1,-1,-2,-1
1525807148000820,-3,-5,-3,11,10,4,3,-3
1525807148000820,0,-3,-3,0,-12,-4,-11,-2
1525807148001801,4,4,4,-6,4,9,1,3
1525807148001801,-3,-4,-4,-2,2,31,15,0
1525807148013799,-2,0,1,-1,5,-2,-23,-3
1525807148013799,0,0,-1,-2,3,-9,-1,0
1525807148022799,-1,1,-1,-1,-5,-8,2,0
1525807148022799,0,-2,-3,-4,2,-4,6,2
1525807148037813,-5,-4,-4,-7,-6,6,2,-1
1525807148037813,-1,1,2,0,-2,-7,-10,-1
1525807148039797,-1,-1,-2,6,1,-13,3,0
1525807148039797,-2,-3,-1,0,-8,-3,-5,-4
1525807148060809,-2,-2,-5,-14,-4,0,-1,2
1525807148060809,-2,-3,-1,1,2,14,11,-1
1525807148061803,0,1,-2,-16,-14,-19,0,-2
1525807148061803,-3,-3,-7,15,16,34,1,-1
1525807148073832,-2,-2,-4,-10,-9,-27,-5,-2
1525807148073832,0,1,1,-1,2,-3,-3,-1
1525807148082802,1,1,2,-6,-1,11,3,2
1525807148082802,-2,-2,-1,19,6,2,-10,-3
1525807148097830,2,-1,-3,-12,-8,-19,11,1
1525807148097830,-2,0,-3,1,1,12,-7,-3
1525807148099797,-1,0,1,-2,1,-3,3,-3
1525807148099797,1,-2,-5,1,0,-7,-4,1
1525807148120811,-2,-3,-3,-10,-9,-3,-4,-3
1525807148120811,1,1,2,6,4,-5,-1,0
1525807148121808,-2,-4,-8,13,7,4,-2,0
1525807148121808,3,4,-2,-29,-3,-12,0,2
1525807148133813,-1,-3,-2,3,-2,4,2,-1
1525807148133813,-1,-4,0,-16,-14,-10,0,-2
1525807148142808,-1,-3,1,9,1,2,1,0
1525807148142808,-3,-2,-4,5,-2,-7,-10,-5
1525807148164829,3,4,3,8,4,-10,0,0
1525807148164829,-1,1,3,-4,-9,-7,4,0
1525807148166800,-2,-5,-9,-14,-5,-4,8,2
1525807148166800,-3,-2,3,-6,-6,-4,-11,0
1525807148179860,1,4,4,35,11,12,-1,0
1525807148179860,-1,-3,-4,-21,-1,-2,-4,0
1525807148187803,0,0,3,-8,-10,1,0,0
1525807148187803,-2,-2,-2,5,2,-18,4,0
1525807148193802,-1,0,-6,-19,-2,17,0,0
1525807148193802,-1,-1,-1,4,-7,3,-14,-2
1525807148202801,3,2,3,0,1,-8,-4,-2
1525807148202801,0,1,5,4,0,1,-6,-2
1525807148217840,0,-2,1,5,4,-1,2,3
1525807148217840,1,-1,-3,0,1,-12,12,0
1525807148219840,1,1,2,-1,13,59,5,2
1525807148219840,1,0,3,2,1,15,5,-2
1525807148240823,-3,-1,-2,-4,-8,-30,-2,-2
1525807148240823,0,0,-4,-4,1,6,-1,1
1525807148241832,1,1,2,13,4,-20,-3,-1
1525807148241832,1,1,1,-4,-4,11,3,-2
1525807148253812,-1,-1,3,-1,-7,1,0,-2
1525807148253812,0,-3,-8,-6,1,-3,-4,0
1525807148268817,-1,0,3,2,3,-2,-5,-1
1525807148268817,-1,0,-2,1,0,13,2,1
1525807148277894,-1,0,7,10,-9,-27,-3,-2
1525807148277894,-2,-4,-17,-22,-12,-12,2,1
1525807148279870,0,0,1,4,11,4,-6,-3
1525807148279870,0,-2,1,-5,1,-5,16,4
1525807148299893,-2,0,4,14,4,-5,-19,-5
1525807148299893,4,4,5,12,2,7,6,2
1525807148301888,-1,-3,-9,-13,-10,6,1,1
1525807148301888,-3,-2,0,4,4,-5,-4,-3
1525807148313879,1,-1,-4,-8,7,6,5,1
1525807148313879,0,0,3,8,2,8,0,-1
1525807148322875,-1,-1,-5,-10,-4,-15,-11,-3
1525807148322875,1,0,3,1,-9,-6,1,1
1525807148337882,-1,-2,-1,-5,1,3,2,-1
1525807148337882,-1,-2,-1,9,7,5,-1,-1
1525807148339884,0,1,5,7,-6,-21,-3,-2
1525807148339884,-2,1,-1,1,-7,-18,-5,0
1525807148361878,-2,-4,-3,-9,0,17,0,-3
1525807148361878,0,1,0,-17,-10,-20,2,2
1525807148362867,-1,1,2,10,0,-18,-7,0
1525807148362867,0,0,-1,-8,-2,-4,-4,-1
1525807148373878,0,-2,-2,1,-3,17,4,0
1525807148373878,-1,-2,-3,3,7,2,-1,0
1525807148382876,-4,-3,0,-9,-11,-17,-1,-3
1525807148382876,1,5,2,-1,-2,-6,-3,1
1525807148397883,0,1,-6,-3,4,6,-5,3
1525807148397883,-2,0,9,17,8,23,1,-3
1525807148399884,2,4,7,8,4,5,7,0
1525807148399884,-4,-4,-2,17,4,-3,0,-3
1525807148419880,-3,-4,-1,-7,-3,-6,3,-1
1525807148419880,8,11,1,7,12,17,9,8
1525807148421891,-1,0,-3,-9,-6,7,-2,1
1525807148421891,1,-1,6,-9,-5,2,1,-2
1525807148433901,-3,-4,-7,-5,6,-4,2,-3
1525807148433901,-5,-5,0,3,-10,-15,-7,-6
1525807148442884,-3,-3,0,-3,-2,-11,-2,-2
1525807148442884,0,1,6,11,5,9,0,1
1525807148457934,7,7,-1,2,4,1,-1,3
1525807148457934,-2,-3,2,-7,-5,2,6,-1
1525807148459927,1,-1,-4,-2,1,6,-3,2
1525807148459927,-4,-6,-1,-3,8,22,-8,-6
1525807148480885,0,-1,2,2,-9,-9,3,0
1525807148480885,-3,-2,0,4,-7,7,-12,-5
1525807148481879,0,-2,-3,7,3,-14,10,0
1525807148481879,-1,-1,-9,-21,-2,-8,0,-1
1525807148502883,0,-1,1,-5,0,10,-1,0
1525807148502883,0,-2,-1,6,2,16,1,-2
1525807148508882,-1,-2,0,1,-11,-15,-4,-3
1525807148508882,1,1,-1,1,4,-9,-1,2
1525807148517934,1,0,-1,-1,0,-9,4,0
1525807148517934,-2,-2,1,1,-9,-27,-13,-1
1525807148519917,-1,0,-4,-6,8,31,1,1
1525807148519917,-1,0,-6,-5,-5,5,5,1
1525807148539879,-3,-2,-1,0,-2,-2,-3,-2
1525807148539879,0,-1,-1,-1,5,-1,10,3
1525807148546879,2,4,3,1,10,33,7,-1
1525807148546879,-2,-2,-7,-2,-2,-8,-15,-4
1525807148562903,-1,-2,-2,-2,-2,0,5,0
1525807148562903,1,-1,0,0,-3,-4,0,1
1525807148564869,1,-1,-3,-2,0,-16,-4,-1
1525807148564869,0,0,1,2,-3,-11,2,-2
1525807148576885,-1,-1,3,4,1,4,0,-1
1525807148576885,-1,1,1,-1,-1,0,0,-3
1525807148583899,0,-2,5,9,0,-15,9,2
1525807148583899,-3,-7,-15,-19,9,12,-2,-1
1525807148599899,0,0,0,7,-1,-6,-9,-3
1525807148599899,-2,-1,-2,-3,0,-9,-2,-1
1525807148601891,-1,-2,-4,-19,-5,21,5,2
1525807148601891,1,1,5,3,-6,6,10,0
